Timestamp,Sensor-id,Value,Units
4/6/2020 0:00,2,19, cpm
4/6/2020 0:00,2,19, cpm
4/6/2020 0:00,2,15, cpm
4/6/2020 0:00,2,16, cpm
4/6/2020 0:00,2,20, cpm
4/6/2020 0:00,2,19, cpm
4/6/2020 0:00,2,16, cpm
4/6/2020 0:00,2,14, cpm
4/6/2020 0:00,2,15, cpm
4/6/2020 0:00,2,14, cpm
4/6/2020 0:00,2,18, cpm
4/6/2020 0:00,2,20, cpm
4/6/2020 0:01,2,13, cpm
4/6/2020 0:01,2,14, cpm
4/6/2020 0:01,2,17, cpm
4/6/2020 0:01,2,18, cpm
4/6/2020 0:01,2,15, cpm
4/6/2020 0:01,2,15, cpm
4/6/2020 0:01,2,14, cpm
4/6/2020 0:01,2,20, cpm
4/6/2020 0:01,2,18, cpm
4/6/2020 0:01,2,16, cpm
4/6/2020 0:01,2,19, cpm
4/6/2020 0:01,2,13, cpm
4/6/2020 0:02,2,15, cpm
4/6/2020 0:02,2,19, cpm
4/6/2020 0:02,2,17, cpm
4/6/2020 0:02,2,14, cpm
4/6/2020 0:02,2,18, cpm
4/6/2020 0:02,2,17, cpm
4/6/2020 0:02,2,16, cpm
4/6/2020 0:02,2,18, cpm
4/6/2020 0:02,2,14, cpm
4/6/2020 0:02,2,19, cpm
4/6/2020 0:02,2,17, cpm
4/6/2020 0:02,2,15, cpm
4/6/2020 0:03,2,13, cpm
4/6/2020 0:03,2,17, cpm
4/6/2020 0:03,2,16, cpm
4/6/2020 0:03,2,17, cpm
4/6/2020 0:03,2,15, cpm
4/6/2020 0:03,2,19, cpm
4/6/2020 0:03,2,17, cpm
4/6/2020 0:03,2,16, cpm
4/6/2020 0:03,2,19, cpm
4/6/2020 0:03,2,19, cpm
4/6/2020 0:03,2,18, cpm
4/6/2020 0:03,2,14, cpm
4/6/2020 0:04,2,14, cpm
4/6/2020 0:04,2,16, cpm
4/6/2020 0:04,2,17, cpm
4/6/2020 0:04,2,16, cpm
4/6/2020 0:04,2,17, cpm
4/6/2020 0:04,2,17, cpm
4/6/2020 0:04,2,16, cpm
4/6/2020 0:04,2,16, cpm
4/6/2020 0:04,2,18, cpm
4/6/2020 0:04,2,19, cpm
4/6/2020 0:04,2,16, cpm
4/6/2020 0:04,2,14, cpm
4/6/2020 0:05,2,15, cpm
4/6/2020 0:05,2,15, cpm
4/6/2020 0:05,2,14, cpm
4/6/2020 0:05,2,14, cpm
4/6/2020 0:05,2,14, cpm
4/6/2020 0:05,2,15, cpm
4/6/2020 0:05,2,14, cpm
4/6/2020 0:05,2,13, cpm
4/6/2020 0:05,2,19, cpm
4/6/2020 0:05,2,16, cpm
4/6/2020 0:05,2,16, cpm
4/6/2020 0:05,2,14, cpm
4/6/2020 0:06,2,14, cpm
4/6/2020 0:06,2,14, cpm
4/6/2020 0:06,2,16, cpm
4/6/2020 0:06,2,15, cpm
4/6/2020 0:06,2,14, cpm
4/6/2020 0:06,2,17, cpm
4/6/2020 0:06,2,18, cpm
4/6/2020 0:06,2,17, cpm
4/6/2020 0:06,2,18, cpm
4/6/2020 0:06,2,15, cpm
4/6/2020 0:06,2,16, cpm
4/6/2020 0:06,2,15, cpm
4/6/2020 0:07,2,18, cpm
4/6/2020 0:07,2,14, cpm
4/6/2020 0:07,2,17, cpm
4/6/2020 0:07,2,16, cpm
4/6/2020 0:07,2,20, cpm
4/6/2020 0:07,2,17, cpm
4/6/2020 0:07,2,15, cpm
4/6/2020 0:07,2,16, cpm
4/6/2020 0:07,2,17, cpm
4/6/2020 0:07,2,15, cpm
4/6/2020 0:07,2,19, cpm
4/6/2020 0:07,2,14, cpm
4/6/2020 0:08,2,14, cpm
4/6/2020 0:08,2,17, cpm
4/6/2020 0:08,2,15, cpm
4/6/2020 0:08,2,17, cpm
4/6/2020 0:08,2,15, cpm
4/6/2020 0:08,2,20, cpm
4/6/2020 0:08,2,13, cpm
4/6/2020 0:08,2,14, cpm
4/6/2020 0:08,2,13, cpm
4/6/2020 0:08,2,17, cpm
4/6/2020 0:08,2,16, cpm
4/6/2020 0:08,2,14, cpm
4/6/2020 0:09,2,16, cpm
4/6/2020 0:09,2,19, cpm
4/6/2020 0:09,2,16, cpm
4/6/2020 0:09,2,14, cpm
4/6/2020 0:09,2,13, cpm
4/6/2020 0:09,2,14, cpm
4/6/2020 0:09,2,17, cpm
4/6/2020 0:09,2,16, cpm
4/6/2020 0:09,2,20, cpm
4/6/2020 0:09,2,13, cpm
4/6/2020 0:09,2,16, cpm
4/6/2020 0:09,2,15, cpm
4/6/2020 0:10,2,15, cpm
4/6/2020 0:10,2,13, cpm
4/6/2020 0:10,2,17, cpm
4/6/2020 0:10,2,18, cpm
4/6/2020 0:10,2,15, cpm
4/6/2020 0:10,2,15, cpm
4/6/2020 0:10,2,15, cpm
4/6/2020 0:10,2,16, cpm
4/6/2020 0:10,2,17, cpm
4/6/2020 0:10,2,14, cpm
4/6/2020 0:10,2,17, cpm
4/6/2020 0:10,2,16, cpm
4/6/2020 0:11,2,17, cpm
4/6/2020 0:11,2,15, cpm
4/6/2020 0:11,2,17, cpm
4/6/2020 0:11,2,18, cpm
4/6/2020 0:11,2,14, cpm
4/6/2020 0:11,2,14, cpm
4/6/2020 0:11,2,20, cpm
4/6/2020 0:11,2,14, cpm
4/6/2020 0:11,2,17, cpm
4/6/2020 0:11,2,20, cpm
4/6/2020 0:11,2,15, cpm
4/6/2020 0:11,2,14, cpm
4/6/2020 0:12,2,15, cpm
4/6/2020 0:12,2,16, cpm
4/6/2020 0:12,2,18, cpm
4/6/2020 0:12,2,16, cpm
4/6/2020 0:12,2,13, cpm
4/6/2020 0:12,2,17, cpm
4/6/2020 0:12,2,17, cpm
4/6/2020 0:12,2,14, cpm
4/6/2020 0:12,2,17, cpm
4/6/2020 0:12,2,15, cpm
4/6/2020 0:12,2,19, cpm
4/6/2020 0:12,2,16, cpm
4/6/2020 0:13,2,19, cpm
4/6/2020 0:13,2,20, cpm
4/6/2020 0:13,2,15, cpm
4/6/2020 0:13,2,19, cpm
4/6/2020 0:13,2,19, cpm
4/6/2020 0:13,2,16, cpm
4/6/2020 0:13,2,14, cpm
4/6/2020 0:13,2,15, cpm
4/6/2020 0:13,2,19, cpm
4/6/2020 0:13,2,15, cpm
4/6/2020 0:13,2,14, cpm
4/6/2020 0:13,2,18, cpm
4/6/2020 0:14,2,14, cpm
4/6/2020 0:14,2,16, cpm
4/6/2020 0:14,2,16, cpm
4/6/2020 0:14,2,17, cpm
4/6/2020 0:14,2,18, cpm
4/6/2020 0:14,2,18, cpm
4/6/2020 0:14,2,17, cpm
4/6/2020 0:14,2,15, cpm
4/6/2020 0:14,2,16, cpm
4/6/2020 0:14,2,19, cpm
4/6/2020 0:14,2,15, cpm
4/6/2020 0:14,2,16, cpm
4/6/2020 0:15,2,14, cpm
4/6/2020 0:15,2,14, cpm
4/6/2020 0:15,2,20, cpm
4/6/2020 0:15,2,14, cpm
4/6/2020 0:15,2,17, cpm
4/6/2020 0:15,2,17, cpm
4/6/2020 0:15,2,15, cpm
4/6/2020 0:15,2,16, cpm
4/6/2020 0:15,2,15, cpm
4/6/2020 0:15,2,17, cpm
4/6/2020 0:15,2,16, cpm
4/6/2020 0:15,2,14, cpm
4/6/2020 0:16,2,16, cpm
4/6/2020 0:16,2,16, cpm
4/6/2020 0:16,2,15, cpm
4/6/2020 0:16,2,15, cpm
4/6/2020 0:16,2,17, cpm
4/6/2020 0:16,2,16, cpm
4/6/2020 0:16,2,17, cpm
4/6/2020 0:16,2,14, cpm
4/6/2020 0:16,2,15, cpm
4/6/2020 0:16,2,15, cpm
4/6/2020 0:16,2,14, cpm
4/6/2020 0:16,2,17, cpm
4/6/2020 0:17,2,19, cpm
4/6/2020 0:17,2,16, cpm
4/6/2020 0:17,2,15, cpm
4/6/2020 0:17,2,13, cpm
4/6/2020 0:17,2,16, cpm
4/6/2020 0:17,2,15, cpm
4/6/2020 0:17,2,18, cpm
4/6/2020 0:17,2,16, cpm
4/6/2020 0:17,2,13, cpm
4/6/2020 0:17,2,18, cpm
4/6/2020 0:17,2,15, cpm
4/6/2020 0:17,2,14, cpm
4/6/2020 0:18,2,16, cpm
4/6/2020 0:18,2,17, cpm
4/6/2020 0:18,2,14, cpm
4/6/2020 0:18,2,17, cpm
4/6/2020 0:18,2,20, cpm
4/6/2020 0:18,2,18, cpm
4/6/2020 0:18,2,15, cpm
4/6/2020 0:18,2,17, cpm
4/6/2020 0:18,2,17, cpm
4/6/2020 0:18,2,13, cpm
4/6/2020 0:18,2,14, cpm
4/6/2020 0:18,2,18, cpm
4/6/2020 0:19,2,18, cpm
4/6/2020 0:19,2,16, cpm
4/6/2020 0:19,2,20, cpm
4/6/2020 0:19,2,13, cpm
4/6/2020 0:19,2,13, cpm
4/6/2020 0:19,2,15, cpm
4/6/2020 0:19,2,16, cpm
4/6/2020 0:19,2,16, cpm
4/6/2020 0:19,2,13, cpm
4/6/2020 0:19,2,17, cpm
4/6/2020 0:19,2,19, cpm
4/6/2020 0:19,2,15, cpm
4/6/2020 0:20,2,18, cpm
4/6/2020 0:20,2,14, cpm
4/6/2020 0:20,2,18, cpm
4/6/2020 0:20,2,15, cpm
4/6/2020 0:20,2,20, cpm
4/6/2020 0:20,2,17, cpm
4/6/2020 0:20,2,18, cpm
4/6/2020 0:20,2,14, cpm
4/6/2020 0:20,2,15, cpm
4/6/2020 0:20,2,18, cpm
4/6/2020 0:20,2,15, cpm
4/6/2020 0:20,2,15, cpm
4/6/2020 0:21,2,13, cpm
4/6/2020 0:21,2,15, cpm
4/6/2020 0:21,2,18, cpm
4/6/2020 0:21,2,15, cpm
4/6/2020 0:21,2,13, cpm
4/6/2020 0:21,2,13, cpm
4/6/2020 0:21,2,14, cpm
4/6/2020 0:21,2,20, cpm
4/6/2020 0:21,2,14, cpm
4/6/2020 0:21,2,14, cpm
4/6/2020 0:21,2,16, cpm
4/6/2020 0:21,2,14, cpm
4/6/2020 0:22,2,16, cpm
4/6/2020 0:22,2,14, cpm
4/6/2020 0:22,2,15, cpm
4/6/2020 0:22,2,14, cpm
4/6/2020 0:22,2,16, cpm
4/6/2020 0:22,2,20, cpm
4/6/2020 0:22,2,16, cpm
4/6/2020 0:22,2,15, cpm
4/6/2020 0:22,2,19, cpm
4/6/2020 0:22,2,20, cpm
4/6/2020 0:22,2,15, cpm
4/6/2020 0:22,2,17, cpm
4/6/2020 0:23,2,19, cpm
4/6/2020 0:23,2,16, cpm
4/6/2020 0:23,2,16, cpm
4/6/2020 0:23,2,14, cpm
4/6/2020 0:23,2,15, cpm
4/6/2020 0:23,2,14, cpm
4/6/2020 0:23,2,17, cpm
4/6/2020 0:23,2,18, cpm
4/6/2020 0:23,2,17, cpm
4/6/2020 0:23,2,15, cpm
4/6/2020 0:23,2,14, cpm
4/6/2020 0:23,2,20, cpm
4/6/2020 0:24,2,17, cpm
4/6/2020 0:24,2,17, cpm
4/6/2020 0:24,2,15, cpm
4/6/2020 0:24,2,18, cpm
4/6/2020 0:24,2,15, cpm
4/6/2020 0:24,2,16, cpm
4/6/2020 0:24,2,17, cpm
4/6/2020 0:24,2,14, cpm
4/6/2020 0:24,2,15, cpm
4/6/2020 0:24,2,18, cpm
4/6/2020 0:24,2,16, cpm
4/6/2020 0:24,2,14, cpm
4/6/2020 0:25,2,17, cpm
4/6/2020 0:25,2,16, cpm
4/6/2020 0:25,2,14, cpm
4/6/2020 0:25,2,15, cpm
4/6/2020 0:25,2,15, cpm
4/6/2020 0:25,2,17, cpm
4/6/2020 0:25,2,17, cpm
4/6/2020 0:25,2,15, cpm
4/6/2020 0:25,2,15, cpm
4/6/2020 0:25,2,15, cpm
4/6/2020 0:25,2,15, cpm
4/6/2020 0:25,2,19, cpm
4/6/2020 0:26,2,17, cpm
4/6/2020 0:26,2,16, cpm
4/6/2020 0:26,2,16, cpm
4/6/2020 0:26,2,14, cpm
4/6/2020 0:26,2,16, cpm
4/6/2020 0:26,2,17, cpm
4/6/2020 0:26,2,17, cpm
4/6/2020 0:26,2,14, cpm
4/6/2020 0:26,2,17, cpm
4/6/2020 0:26,2,16, cpm
4/6/2020 0:26,2,15, cpm
4/6/2020 0:26,2,14, cpm
4/6/2020 0:27,2,20, cpm
4/6/2020 0:27,2,14, cpm
4/6/2020 0:27,2,15, cpm
4/6/2020 0:27,2,17, cpm
4/6/2020 0:27,2,17, cpm
4/6/2020 0:27,2,17, cpm
4/6/2020 0:27,2,18, cpm
4/6/2020 0:27,2,15, cpm
4/6/2020 0:27,2,17, cpm
4/6/2020 0:27,2,20, cpm
4/6/2020 0:27,2,17, cpm
4/6/2020 0:27,2,18, cpm
4/6/2020 0:28,2,15, cpm
4/6/2020 0:28,2,17, cpm
4/6/2020 0:28,2,13, cpm
4/6/2020 0:28,2,18, cpm
4/6/2020 0:28,2,16, cpm
4/6/2020 0:28,2,15, cpm
4/6/2020 0:28,2,15, cpm
4/6/2020 0:28,2,17, cpm
4/6/2020 0:28,2,14, cpm
4/6/2020 0:28,2,18, cpm
4/6/2020 0:28,2,17, cpm
4/6/2020 0:28,2,18, cpm
4/6/2020 0:29,2,13, cpm
4/6/2020 0:29,2,14, cpm
4/6/2020 0:29,2,14, cpm
4/6/2020 0:29,2,15, cpm
4/6/2020 0:29,2,17, cpm
4/6/2020 0:29,2,19, cpm
4/6/2020 0:29,2,13, cpm
4/6/2020 0:29,2,15, cpm
4/6/2020 0:29,2,20, cpm
4/6/2020 0:29,2,14, cpm
4/6/2020 0:29,2,16, cpm
4/6/2020 0:29,2,16, cpm
4/6/2020 0:30,2,17, cpm
4/6/2020 0:30,2,15, cpm
4/6/2020 0:30,2,17, cpm
4/6/2020 0:30,2,14, cpm
4/6/2020 0:30,2,17, cpm
4/6/2020 0:30,2,17, cpm
4/6/2020 0:30,2,17, cpm
4/6/2020 0:30,2,18, cpm
4/6/2020 0:30,2,15, cpm
4/6/2020 0:30,2,15, cpm
4/6/2020 0:30,2,16, cpm
4/6/2020 0:30,2,14, cpm
4/6/2020 0:31,2,17, cpm
4/6/2020 0:31,2,15, cpm
4/6/2020 0:31,2,17, cpm
4/6/2020 0:31,2,15, cpm
4/6/2020 0:31,2,17, cpm
4/6/2020 0:31,2,13, cpm
4/6/2020 0:31,2,17, cpm
4/6/2020 0:31,2,17, cpm
4/6/2020 0:31,2,14, cpm
4/6/2020 0:31,2,15, cpm
4/6/2020 0:31,2,16, cpm
4/6/2020 0:31,2,19, cpm
4/6/2020 0:32,2,17, cpm
4/6/2020 0:32,2,16, cpm
4/6/2020 0:32,2,18, cpm
4/6/2020 0:32,2,15, cpm
4/6/2020 0:32,2,16, cpm
4/6/2020 0:32,2,14, cpm
4/6/2020 0:32,2,18, cpm
4/6/2020 0:32,2,16, cpm
4/6/2020 0:32,2,14, cpm
4/6/2020 0:32,2,17, cpm
4/6/2020 0:32,2,14, cpm
4/6/2020 0:32,2,19, cpm
4/6/2020 0:33,2,13, cpm
4/6/2020 0:33,2,14, cpm
4/6/2020 0:33,2,19, cpm
4/6/2020 0:33,2,15, cpm
4/6/2020 0:33,2,16, cpm
4/6/2020 0:33,2,16, cpm
4/6/2020 0:33,2,14, cpm
4/6/2020 0:33,2,14, cpm
4/6/2020 0:33,2,20, cpm
4/6/2020 0:33,2,18, cpm
4/6/2020 0:33,2,17, cpm
4/6/2020 0:33,2,17, cpm
4/6/2020 0:34,2,18, cpm
4/6/2020 0:34,2,17, cpm
4/6/2020 0:34,2,15, cpm
4/6/2020 0:34,2,15, cpm
4/6/2020 0:34,2,17, cpm
